Frame,Time,Emotion,Score
0,21:32:37,Neutral,20
1,21:32:38,Neutral,20
2,21:32:38,Neutral,20
3,21:32:38,Neutral,20
4,21:32:38,Neutral,20
5,21:32:38,Neutral,20
6,21:32:38,Neutral,20
7,21:32:38,Neutral,20
8,21:32:38,Neutral,20
9,21:32:38,Neutral,20
10,21:32:38,Neutral,20
11,21:32:38,Neutral,20
12,21:32:38,Neutral,20
13,21:32:38,Angry,50
14,21:32:38,Angry,50
15,21:32:39,Angry,50
16,21:32:39,Angry,50
17,21:32:39,Angry,50
18,21:32:39,Angry,50
19,21:32:39,Angry,50
20,21:32:39,Angry,50
21,21:32:39,Angry,50
22,21:32:39,Angry,50
23,21:32:39,Angry,50
24,21:32:39,Angry,50
25,21:32:39,Angry,50
26,21:32:39,Angry,50
27,21:32:39,Angry,50
28,21:32:39,Angry,50
29,21:32:39,Angry,50
30,21:32:39,Angry,50
31,21:32:39,Angry,50
32,21:32:39,Angry,50
33,21:32:39,Angry,50
34,21:32:41,Angry,50
35,21:32:41,Angry,50
36,21:32:41,Neutral,20
37,21:32:41,Angry,50
38,21:32:41,Angry,50
39,21:32:41,Angry,50
40,21:32:41,Angry,50
41,21:32:41,Neutral,20
42,21:32:41,Neutral,20
43,21:32:41,Neutral,20
44,21:32:41,Neutral,20
45,21:32:41,Neutral,20
46,21:32:42,Happy,44
47,21:32:42,Happy,45
48,21:32:42,Neutral,20
49,21:32:42,Neutral,20
50,21:32:42,Neutral,20
51,21:32:42,Happy,43
52,21:32:42,Neutral,20
53,21:32:42,Neutral,20
54,21:32:42,Happy,42
55,21:32:42,Happy,45
56,21:32:42,Angry,50
57,21:32:42,Angry,50
58,21:32:42,Angry,50
59,21:32:42,Angry,50
60,21:32:42,Angry,50
61,21:32:42,Angry,50
62,21:32:42,Angry,50
63,21:32:43,Angry,50
64,21:32:43,Angry,50
65,21:32:43,Angry,50
66,21:32:43,Angry,50
67,21:32:43,Angry,50
68,21:32:43,Angry,50
69,21:32:43,Angry,50
70,21:32:43,Angry,50
71,21:32:43,Angry,50
72,21:32:43,Angry,50
73,21:32:43,Angry,50
74,21:32:43,Angry,50
75,21:32:43,Angry,50
76,21:32:43,Angry,50
77,21:32:43,Angry,50
78,21:32:43,Angry,50
79,21:32:44,Angry,50
80,21:32:44,Angry,50
81,21:32:44,Angry,50
82,21:32:44,Angry,50
83,21:32:44,Angry,50
84,21:32:44,Angry,50
85,21:32:44,Angry,50
86,21:32:44,Angry,50
87,21:32:44,Angry,50
88,21:32:44,Angry,50
89,21:32:44,Angry,50
90,21:32:44,Angry,50
91,21:32:44,Angry,50
92,21:32:44,Angry,50
93,21:32:44,Angry,50
94,21:32:44,Angry,50
95,21:32:45,Angry,50
96,21:32:45,Neutral,20
97,21:32:45,Happy,45
98,21:32:45,Neutral,20
99,21:32:45,Happy,42
100,21:32:45,Neutral,20
101,21:32:45,Happy,44
102,21:32:45,Neutral,20
103,21:32:45,Neutral,20
104,21:32:45,Neutral,20
105,21:32:45,Neutral,20
106,21:32:45,Happy,43
107,21:32:45,Happy,43
108,21:32:45,Neutral,20
109,21:32:45,Neutral,20
110,21:32:45,Neutral,20
111,21:32:46,Neutral,20
112,21:32:46,Neutral,20
113,21:32:46,Neutral,20
114,21:32:46,Happy,44
115,21:32:46,Neutral,20
116,21:32:46,Angry,50
117,21:32:46,Angry,50
118,21:32:46,Neutral,20
119,21:32:46,Happy,43
120,21:32:46,Neutral,20
121,21:32:46,Neutral,20
122,21:32:46,Angry,50
123,21:32:46,Neutral,20
124,21:32:46,Neutral,20
125,21:32:46,Neutral,20
126,21:32:46,Angry,50
127,21:32:46,Angry,50
128,21:32:46,Neutral,20
129,21:32:47,Neutral,20
130,21:32:47,Neutral,20
131,21:32:47,Happy,45
132,21:32:47,Neutral,20
133,21:32:47,Happy,44
134,21:32:47,Neutral,20
135,21:32:47,Neutral,20
136,21:32:47,Happy,45
137,21:32:47,Neutral,20
138,21:32:47,Angry,50
139,21:32:47,Angry,50
140,21:32:47,Neutral,20
141,21:32:47,Angry,50
142,21:32:47,Angry,50
143,21:32:47,Angry,50
144,21:32:47,Angry,50
145,21:32:47,Angry,50
146,21:32:48,Angry,50
147,21:32:48,Angry,50
148,21:32:48,Angry,50
149,21:32:48,Angry,50
150,21:32:48,Angry,50
151,21:32:48,Neutral,20
152,21:32:48,Angry,50
153,21:32:48,Happy,42
154,21:32:48,Neutral,20
155,21:32:48,Angry,50
156,21:32:48,Angry,50
157,21:32:48,Angry,50
158,21:32:48,Angry,50
159,21:32:48,Neutral,20
160,21:32:48,Happy,44
161,21:32:48,Angry,50
162,21:32:49,Angry,50
163,21:32:49,Angry,50
164,21:32:49,Angry,50
165,21:32:49,Angry,50
166,21:32:49,Angry,50
167,21:32:49,Angry,50
168,21:32:49,Angry,50
169,21:32:49,Angry,50
170,21:32:49,Angry,50
171,21:32:49,Angry,50
172,21:32:49,Angry,50
173,21:32:49,Angry,50
174,21:32:49,Angry,50
175,21:32:49,Angry,50
176,21:32:49,Angry,50
177,21:32:49,Angry,50
178,21:32:50,Angry,50
179,21:32:50,Angry,50
180,21:32:50,Angry,50
181,21:32:50,Angry,50
182,21:32:50,Angry,50
183,21:32:50,Angry,50
184,21:32:50,Angry,50
185,21:32:50,Neutral,20
186,21:32:50,Neutral,20
187,21:32:50,Neutral,20
188,21:32:50,Neutral,20
189,21:32:50,Angry,50
190,21:32:50,Angry,50
191,21:32:50,Angry,50
192,21:32:50,Happy,45
193,21:32:51,Happy,42
194,21:32:51,Neutral,20
195,21:32:51,Neutral,20
196,21:32:51,Neutral,20
197,21:32:51,Neutral,20
198,21:32:51,Neutral,20
199,21:32:51,Neutral,20
200,21:32:51,Neutral,20
201,21:32:51,Neutral,20
202,21:32:51,Neutral,20
203,21:32:51,Neutral,20
204,21:32:51,Neutral,20
205,21:32:51,Neutral,20
206,21:32:51,Neutral,20
207,21:32:51,Neutral,20
208,21:32:51,Neutral,20
209,21:32:52,Neutral,20
210,21:32:52,Neutral,20
211,21:32:52,Neutral,20
212,21:32:52,Neutral,20
213,21:32:52,Neutral,20
214,21:32:52,Neutral,20
215,21:32:52,Neutral,20
216,21:32:52,Neutral,20
217,21:32:52,Neutral,20
218,21:32:52,Neutral,20
219,21:32:52,Neutral,20
220,21:32:52,Neutral,20
221,21:32:52,Neutral,20
222,21:32:52,Neutral,20
223,21:32:52,Neutral,20
224,21:32:52,Neutral,20
225,21:32:52,Neutral,20
226,21:32:52,Neutral,20
227,21:32:52,Neutral,20
228,21:32:53,Neutral,20
229,21:32:53,Neutral,20
230,21:32:53,Neutral,20
231,21:32:53,Neutral,20
232,21:32:53,Neutral,20
233,21:32:53,Neutral,20
234,21:32:53,Neutral,20
235,21:32:53,Happy,43
236,21:32:53,Neutral,20
237,21:32:53,Neutral,20
238,21:32:53,Happy,44
239,21:32:53,Neutral,20
240,21:32:53,Happy,45
241,21:32:53,Neutral,20
242,21:32:53,Neutral,20
243,21:32:53,Neutral,20
244,21:32:53,Neutral,20
245,21:32:54,Neutral,20
246,21:32:54,Happy,42
247,21:32:54,Happy,44
248,21:32:54,Neutral,20
249,21:32:54,Happy,43
250,21:32:54,Neutral,20
251,21:32:54,Happy,44
252,21:32:54,Neutral,20
253,21:32:54,Neutral,20
254,21:32:54,Happy,45
255,21:32:54,Neutral,20
256,21:32:54,Happy,41
257,21:32:54,Neutral,20
258,21:32:54,Neutral,20
259,21:32:54,Neutral,20
260,21:32:54,Neutral,20
261,21:32:54,Neutral,20
262,21:32:55,Neutral,20
263,21:32:55,Angry,50
264,21:32:55,Neutral,20
265,21:32:55,Neutral,20
266,21:32:55,Neutral,20
267,21:32:55,Happy,51
268,21:32:55,Happy,41
269,21:32:55,Neutral,20
270,21:32:55,Neutral,20
271,21:32:55,Neutral,20
272,21:32:55,Happy,50
273,21:32:55,Happy,43
274,21:32:55,Neutral,20
275,21:32:55,Neutral,20
276,21:32:55,Neutral,20
277,21:32:55,Neutral,20
278,21:32:55,Neutral,20
279,21:32:56,Neutral,20
280,21:32:56,Happy,45
281,21:32:56,Neutral,20
282,21:32:56,Neutral,20
283,21:32:56,Neutral,20
284,21:32:56,Neutral,20
285,21:32:56,Neutral,20
286,21:32:56,Neutral,20
287,21:32:56,Neutral,20
288,21:32:56,Happy,41
289,21:32:56,Happy,43
290,21:32:56,Neutral,20
291,21:32:56,Happy,45
292,21:32:56,Neutral,20
293,21:32:56,Neutral,20
294,21:32:56,Happy,43
295,21:32:56,Happy,45
296,21:32:57,Neutral,20
297,21:32:57,Happy,44
298,21:32:57,Neutral,20
299,21:32:57,Happy,43
300,21:32:57,Happy,41
301,21:32:57,Neutral,20
302,21:32:57,Neutral,20
303,21:32:57,Neutral,20
304,21:32:57,Neutral,20
305,21:32:57,Happy,45
306,21:32:57,Neutral,20
307,21:32:57,Happy,44
308,21:32:57,Neutral,20
309,21:32:57,Happy,41
310,21:32:57,Neutral,20
311,21:32:57,Neutral,20
312,21:32:58,Neutral,20
313,21:32:58,Neutral,20
314,21:32:58,Neutral,20
315,21:32:58,Happy,41
316,21:32:58,Neutral,20
317,21:32:58,Neutral,20
318,21:32:58,Happy,42
319,21:32:58,Neutral,20
320,21:32:58,Neutral,20
321,21:32:58,Neutral,20
322,21:32:58,Happy,42
323,21:32:58,Happy,43
324,21:32:58,Neutral,20
325,21:32:58,Neutral,20
326,21:32:58,Neutral,20
327,21:32:58,Happy,45
328,21:32:58,Neutral,20
329,21:32:59,Angry,50
330,21:32:59,Neutral,20
331,21:32:59,Happy,41
332,21:32:59,Happy,42
333,21:32:59,Neutral,20
334,21:32:59,Angry,50
335,21:32:59,Angry,50
336,21:32:59,Angry,50
337,21:32:59,Neutral,20
338,21:32:59,Neutral,20
339,21:32:59,Happy,44
340,21:32:59,Neutral,20
341,21:32:59,Neutral,20
342,21:32:59,Angry,50
343,21:32:59,Angry,50
344,21:32:59,Angry,50
345,21:33:00,Angry,50
346,21:33:00,Angry,50
347,21:33:00,Neutral,20
348,21:33:00,Neutral,20
349,21:33:00,Happy,44
350,21:33:00,Angry,50
351,21:33:00,Angry,50
352,21:33:00,Happy,44
353,21:33:00,Angry,50
354,21:33:00,Neutral,20
355,21:33:00,Angry,50
356,21:33:00,Angry,50
357,21:33:00,Angry,50
358,21:33:00,Neutral,20
359,21:33:00,Happy,42
360,21:33:00,Neutral,20
361,21:33:01,Happy,45
362,21:33:01,Neutral,20
363,21:33:01,Happy,44
364,21:33:01,Neutral,20
365,21:33:01,Happy,42
366,21:33:01,Neutral,20
367,21:33:01,Neutral,20
368,21:33:01,Happy,42
369,21:33:01,Neutral,20
370,21:33:01,Neutral,20
371,21:33:01,Happy,45
372,21:33:01,Angry,50
373,21:33:01,Happy,45
374,21:33:01,Angry,50
375,21:33:01,Happy,45
376,21:33:01,Angry,50
377,21:33:01,Neutral,20
378,21:33:02,Happy,41
379,21:33:02,Angry,50
380,21:33:02,Happy,45
381,21:33:02,Happy,45
382,21:33:02,Neutral,20
383,21:33:02,Neutral,20
384,21:33:02,Neutral,20
385,21:33:02,Neutral,20
386,21:33:02,Neutral,20
387,21:33:02,Neutral,20
388,21:33:02,Neutral,20
389,21:33:02,Neutral,20
390,21:33:02,Angry,50
391,21:33:02,Neutral,20
392,21:33:02,Happy,45
393,21:33:02,Happy,45
394,21:33:02,Angry,50
395,21:33:03,Angry,50
396,21:33:03,Angry,50
397,21:33:03,Happy,47
398,21:33:03,Happy,45
399,21:33:03,Angry,50
400,21:33:03,Angry,50
401,21:33:03,Angry,50
402,21:33:03,Neutral,20
403,21:33:03,Neutral,20
404,21:33:03,Happy,61
405,21:33:03,Angry,50
406,21:33:03,Angry,50
407,21:33:03,Happy,44
408,21:33:03,Neutral,20
409,21:33:03,Neutral,20
410,21:33:04,Neutral,20
411,21:33:04,Happy,41
412,21:33:04,Neutral,20
413,21:33:04,Neutral,20
414,21:33:04,Neutral,20
415,21:33:04,Happy,50
416,21:33:04,Happy,60
417,21:33:04,Neutral,20
418,21:33:04,Neutral,20
419,21:33:04,Neutral,20
420,21:33:04,Angry,50
421,21:33:04,Angry,50
422,21:33:04,Angry,50
423,21:33:04,Neutral,20
424,21:33:04,Neutral,20
425,21:33:04,Neutral,20
426,21:33:04,Happy,57
427,21:33:05,Angry,50
428,21:33:05,Angry,50
429,21:33:05,Neutral,20
430,21:33:05,Angry,50
431,21:33:05,Neutral,20
432,21:33:05,Angry,50
433,21:33:05,Neutral,20
434,21:33:05,Happy,41
435,21:33:05,Neutral,20
436,21:33:05,Neutral,20
437,21:33:05,Neutral,20
438,21:33:05,Angry,50
439,21:33:05,Angry,50
440,21:33:05,Angry,50
441,21:33:05,Neutral,20
442,21:33:05,Happy,42
443,21:33:06,Angry,50
444,21:33:06,Neutral,20
445,21:33:06,Happy,45
446,21:33:06,Angry,50
447,21:33:06,Neutral,20
448,21:33:06,Happy,44
449,21:33:06,Angry,50
450,21:33:06,Angry,50
451,21:33:06,Neutral,20
452,21:33:06,Neutral,20
453,21:33:06,Happy,45
454,21:33:06,Neutral,20
455,21:33:06,Angry,50
456,21:33:06,Happy,44
457,21:33:06,Angry,50
458,21:33:06,Angry,50
459,21:33:07,Angry,50
460,21:33:07,Angry,50
461,21:33:07,Angry,50
462,21:33:07,Angry,50
463,21:33:07,Angry,50
464,21:33:07,Happy,47
465,21:33:07,Happy,52
466,21:33:07,Happy,58
467,21:33:07,Happy,41
468,21:33:07,Angry,50
469,21:33:07,Happy,44
470,21:33:07,Neutral,20
471,21:33:07,Angry,50
472,21:33:07,Neutral,20
473,21:33:07,Angry,50
474,21:33:08,Angry,50
475,21:33:08,Angry,50
476,21:33:08,Angry,50
477,21:33:08,Angry,50
478,21:33:08,Angry,50
479,21:33:08,Neutral,20
480,21:33:08,Neutral,20
481,21:33:08,Happy,41
482,21:33:08,Angry,50
483,21:33:08,Angry,50
484,21:33:08,Neutral,20
485,21:33:08,Neutral,20
486,21:33:08,Happy,44
487,21:33:08,Angry,50
488,21:33:08,Angry,50
489,21:33:08,Happy,45
490,21:33:09,Neutral,20
491,21:33:09,Angry,50
492,21:33:09,Angry,50
493,21:33:09,Neutral,20
494,21:33:09,Happy,45
495,21:33:09,Happy,51
496,21:33:09,Angry,50
497,21:33:09,Happy,41
498,21:33:09,Angry,50
499,21:33:09,Angry,50
500,21:33:09,Neutral,20
501,21:33:09,Angry,50
502,21:33:09,Angry,50
503,21:33:09,Neutral,20
504,21:33:09,Angry,50
505,21:33:09,Angry,50
506,21:33:10,Neutral,20
507,21:33:10,Angry,50
508,21:33:10,Angry,50
509,21:33:10,Neutral,20
510,21:33:10,Angry,50
511,21:33:10,Neutral,20
512,21:33:10,Neutral,20
513,21:33:10,Neutral,20
514,21:33:10,Neutral,20
515,21:33:10,Happy,54
516,21:33:10,Happy,47
517,21:33:10,Happy,65
518,21:33:10,Angry,50
519,21:33:10,Angry,50
520,21:33:10,Angry,50
521,21:33:10,Angry,50
522,21:33:11,Happy,53
523,21:33:11,Happy,43
524,21:33:11,Angry,50
525,21:33:11,Neutral,20
526,21:33:11,Angry,50
527,21:33:11,Neutral,20
528,21:33:11,Angry,50
529,21:33:11,Angry,50
530,21:33:11,Angry,50
531,21:33:11,Angry,50
532,21:33:11,Angry,50
533,21:33:11,Neutral,20
534,21:33:11,Neutral,20
535,21:33:11,Neutral,20
536,21:33:11,Angry,50
537,21:33:11,Neutral,20
538,21:33:11,Angry,50
539,21:33:12,Angry,50
540,21:33:12,Neutral,20
541,21:33:12,Angry,50
542,21:33:12,Angry,50
543,21:33:12,Angry,50
544,21:33:12,Neutral,20
545,21:33:12,Neutral,20
546,21:33:12,Neutral,20
547,21:33:12,Neutral,20
548,21:33:12,Neutral,20
549,21:33:12,Neutral,20
550,21:33:12,Neutral,20
551,21:33:12,Neutral,20
552,21:33:12,Neutral,20
553,21:33:12,Neutral,20
554,21:33:12,Neutral,20
555,21:33:12,Neutral,20
556,21:33:13,Happy,43
557,21:33:13,Angry,50
558,21:33:13,Happy,41
559,21:33:13,Happy,44
560,21:33:13,Neutral,20
561,21:33:13,Neutral,20
562,21:33:13,Happy,41
563,21:33:13,Neutral,20
564,21:33:13,Happy,43
565,21:33:13,Neutral,20
566,21:33:13,Neutral,20
567,21:33:13,Happy,41
568,21:33:13,Happy,43
569,21:33:13,Neutral,20
570,21:33:13,Neutral,20
571,21:33:13,Neutral,20
572,21:33:13,Happy,41
573,21:33:14,Neutral,20
574,21:33:14,Happy,43
575,21:33:14,Happy,44
576,21:33:14,Neutral,20
577,21:33:14,Happy,43
578,21:33:14,Neutral,20
579,21:33:14,Neutral,20
580,21:33:14,Neutral,20
581,21:33:14,Neutral,20
582,21:33:14,Neutral,20
583,21:33:14,Happy,45
584,21:33:14,Neutral,20
585,21:33:14,Neutral,20
586,21:33:14,Neutral,20
587,21:33:14,Neutral,20
588,21:33:14,Neutral,20
589,21:33:15,Neutral,20
590,21:33:15,Neutral,20
591,21:33:15,Neutral,20
592,21:33:15,Neutral,20
593,21:33:15,Neutral,20
594,21:33:15,Neutral,20
595,21:33:15,Neutral,20
596,21:33:15,Neutral,20
597,21:33:15,Neutral,20
598,21:33:15,Happy,41
599,21:33:15,Neutral,20
600,21:33:15,Neutral,20
601,21:33:15,Happy,43
602,21:33:15,Neutral,20
603,21:33:15,Angry,50
604,21:33:16,Angry,50
605,21:33:16,Angry,50
606,21:33:16,Neutral,20
607,21:33:16,Angry,50
608,21:33:16,Happy,44
609,21:33:16,Happy,43
610,21:33:16,Happy,45
611,21:33:16,Happy,43
612,21:33:16,Neutral,20
613,21:33:16,Neutral,20
614,21:33:16,Neutral,20
615,21:33:16,Neutral,20
616,21:33:16,Neutral,20
617,21:33:16,Neutral,20
618,21:33:16,Neutral,20
619,21:33:16,Neutral,20
620,21:33:16,Neutral,20
621,21:33:17,Neutral,20
622,21:33:17,Neutral,20
623,21:33:17,Neutral,20
624,21:33:17,Neutral,20
625,21:33:17,Neutral,20
626,21:33:17,Neutral,20
627,21:33:17,Neutral,20
628,21:33:17,Neutral,20
629,21:33:17,Neutral,20
630,21:33:17,Neutral,20
631,21:33:17,Neutral,20
632,21:33:17,Neutral,20
633,21:33:17,Neutral,20
634,21:33:17,Neutral,20
635,21:33:17,Neutral,20
636,21:33:17,Neutral,20
637,21:33:17,Neutral,20
638,21:33:17,Happy,43
639,21:33:18,Neutral,20
640,21:33:18,Neutral,20
641,21:33:18,Happy,44
642,21:33:18,Neutral,20
643,21:33:18,Neutral,20
644,21:33:18,Neutral,20
645,21:33:18,Neutral,20
646,21:33:18,Neutral,20
647,21:33:18,Neutral,20
648,21:33:18,Neutral,20
649,21:33:18,Neutral,20
650,21:33:18,Neutral,20
651,21:33:18,Neutral,20
652,21:33:18,Neutral,20
653,21:33:18,Neutral,20
654,21:33:18,Neutral,20
655,21:33:19,Neutral,20
656,21:33:19,Neutral,20
657,21:33:19,Neutral,20
658,21:33:19,Neutral,20
659,21:33:19,Neutral,20
660,21:33:19,Angry,50
661,21:33:19,Neutral,20
662,21:33:19,Neutral,20
663,21:33:19,Angry,50
664,21:33:19,Angry,50
665,21:33:19,Angry,50
666,21:33:19,Angry,50
667,21:33:19,Angry,50
668,21:33:19,Angry,50
669,21:33:19,Angry,50
670,21:33:19,Angry,50
671,21:33:19,Happy,41
672,21:33:20,Neutral,20
673,21:33:20,Neutral,20
674,21:33:20,Neutral,20
675,21:33:20,Neutral,20
676,21:33:20,Neutral,20
677,21:33:20,Neutral,20
678,21:33:20,Neutral,20
679,21:33:20,Neutral,20
680,21:33:20,Neutral,20
681,21:33:20,Neutral,20
682,21:33:20,Neutral,20
683,21:33:20,Neutral,20
684,21:33:20,Neutral,20
685,21:33:20,Neutral,20
686,21:33:20,Neutral,20
687,21:33:20,Neutral,20
688,21:33:20,Neutral,20
689,21:33:21,Happy,44
690,21:33:21,Neutral,20
691,21:33:21,Neutral,20
692,21:33:21,Neutral,20
693,21:33:21,Neutral,20
694,21:33:21,Happy,45
695,21:33:21,Neutral,20
696,21:33:21,Neutral,20
697,21:33:21,Neutral,20
698,21:33:21,Neutral,20
699,21:33:21,Neutral,20
700,21:33:21,Neutral,20
701,21:33:21,Angry,50
702,21:33:21,Neutral,20
703,21:33:21,Neutral,20
704,21:33:21,Neutral,20
705,21:33:21,Neutral,20
706,21:33:21,Neutral,20
707,21:33:22,Happy,44
708,21:33:22,Happy,42
709,21:33:22,Neutral,20
710,21:33:22,Neutral,20
711,21:33:22,Happy,43
712,21:33:22,Neutral,20
713,21:33:22,Neutral,20
714,21:33:22,Neutral,20
715,21:33:22,Happy,44
716,21:33:22,Happy,45
717,21:33:22,Neutral,20
718,21:33:22,Neutral,20
719,21:33:22,Neutral,20
720,21:33:22,Neutral,20
721,21:33:22,Happy,52
722,21:33:23,Happy,45
723,21:33:23,Happy,42
724,21:33:23,Neutral,20
725,21:33:23,Neutral,20
726,21:33:23,Neutral,20
727,21:33:23,Neutral,20
728,21:33:23,Neutral,20
729,21:33:23,Neutral,20
730,21:33:23,Neutral,20
731,21:33:23,Angry,50
732,21:33:23,Angry,50
733,21:33:23,Neutral,20
734,21:33:23,Neutral,20
735,21:33:23,Neutral,20
736,21:33:23,Neutral,20
737,21:33:23,Neutral,20
738,21:33:23,Neutral,20
739,21:33:23,Neutral,20
740,21:33:24,Neutral,20
741,21:33:24,Neutral,20
742,21:33:24,Neutral,20
743,21:33:24,Neutral,20
744,21:33:24,Neutral,20
745,21:33:24,Neutral,20
746,21:33:24,Neutral,20
747,21:33:24,Neutral,20
748,21:33:24,Neutral,20
749,21:33:24,Neutral,20
750,21:33:24,Neutral,20
751,21:33:24,Neutral,20
752,21:33:24,Neutral,20
753,21:33:24,Neutral,20
754,21:33:24,Neutral,20
755,21:33:24,Neutral,20
756,21:33:24,Neutral,20
757,21:33:24,Neutral,20
758,21:33:24,Neutral,20
759,21:33:24,Neutral,20
760,21:33:25,Neutral,20
761,21:33:25,Neutral,20
762,21:33:25,Neutral,20
763,21:33:25,Neutral,20
764,21:33:25,Neutral,20
765,21:33:25,Neutral,20
766,21:33:25,Neutral,20
767,21:33:25,Neutral,20
768,21:33:25,Neutral,20
769,21:33:25,Neutral,20
770,21:33:25,Neutral,20
771,21:33:25,Neutral,20
772,21:33:25,Neutral,20
773,21:33:25,Neutral,20
774,21:33:25,Angry,50
775,21:33:25,Neutral,20
776,21:33:25,Neutral,20
777,21:33:25,Neutral,20
778,21:33:25,Neutral,20
779,21:33:25,Neutral,20
780,21:33:26,Neutral,20
781,21:33:26,Neutral,20
782,21:33:26,Neutral,20
783,21:33:26,Neutral,20
784,21:33:26,Neutral,20
785,21:33:26,Neutral,20
786,21:33:26,Neutral,20
787,21:33:26,Neutral,20
788,21:33:26,Neutral,20
789,21:33:26,Neutral,20
790,21:33:26,Neutral,20
791,21:33:26,Angry,50
792,21:33:26,Angry,50
793,21:33:26,Angry,50
794,21:33:26,Neutral,20
795,21:33:26,Happy,43
796,21:33:26,Neutral,20
797,21:33:26,Happy,45
798,21:33:27,Neutral,20
799,21:33:27,Neutral,20
800,21:33:27,Happy,42
801,21:33:27,Neutral,20
802,21:33:27,Neutral,20
803,21:33:27,Neutral,20
804,21:33:27,Neutral,20
805,21:33:27,Happy,41
806,21:33:27,Happy,44
807,21:33:27,Happy,45
808,21:33:27,Happy,41
809,21:33:27,Neutral,20
810,21:33:27,Neutral,20
811,21:33:27,Happy,45
812,21:33:27,Neutral,20
813,21:33:27,Neutral,20
814,21:33:28,Neutral,20
815,21:33:28,Neutral,20
816,21:33:28,Happy,41
817,21:33:28,Neutral,20
818,21:33:28,Neutral,20
819,21:33:28,Neutral,20
820,21:33:28,Neutral,20
821,21:33:28,Neutral,20
822,21:33:28,Neutral,20
823,21:33:28,Neutral,20
824,21:33:28,Neutral,20
825,21:33:28,Neutral,20
826,21:33:28,Happy,43
827,21:33:28,Happy,43
828,21:33:28,Neutral,20
829,21:33:28,Neutral,20
830,21:33:29,Neutral,20
831,21:33:29,Neutral,20
832,21:33:29,Neutral,20
833,21:33:29,Happy,43
834,21:33:29,Neutral,20
835,21:33:29,Neutral,20
836,21:33:29,Neutral,20
837,21:33:29,Neutral,20
838,21:33:29,Neutral,20
839,21:33:29,Neutral,20
840,21:33:29,Neutral,20
841,21:33:29,Neutral,20
842,21:33:29,Neutral,20
843,21:33:29,Neutral,20
844,21:33:29,Neutral,20
845,21:33:29,Neutral,20
846,21:33:30,Neutral,20
847,21:33:30,Happy,44
848,21:33:30,Neutral,20
849,21:33:30,Neutral,20
850,21:33:30,Neutral,20
851,21:33:30,Neutral,20
852,21:33:30,Happy,45
853,21:33:30,Neutral,20
854,21:33:30,Happy,52
855,21:33:30,Neutral,20
856,21:33:30,Neutral,20
857,21:33:30,Neutral,20
858,21:33:30,Neutral,20
859,21:33:30,Happy,44
860,21:33:30,Neutral,20
861,21:33:30,Happy,41
862,21:33:30,Neutral,20
863,21:33:31,Neutral,20
864,21:33:31,Neutral,20
865,21:33:31,Neutral,20
866,21:33:31,Happy,60
867,21:33:31,Neutral,20
868,21:33:31,Happy,45
869,21:33:31,Neutral,20
870,21:33:31,Neutral,20
871,21:33:31,Neutral,20
872,21:33:31,Neutral,20
873,21:33:31,Neutral,20
874,21:33:31,Neutral,20
875,21:33:31,Neutral,20
876,21:33:31,Neutral,20
877,21:33:31,Neutral,20
878,21:33:31,Neutral,20
879,21:33:32,Neutral,20
880,21:33:32,Happy,45
881,21:33:32,Neutral,20
882,21:33:32,Neutral,20
883,21:33:32,Neutral,20
884,21:33:32,Neutral,20
885,21:33:32,Neutral,20
886,21:33:32,Neutral,20
887,21:33:32,Neutral,20
888,21:33:32,Happy,52
889,21:33:32,Happy,55
890,21:33:32,Neutral,20
891,21:33:32,Happy,58
892,21:33:32,Happy,53
893,21:33:32,Happy,56
894,21:33:33,Happy,45
895,21:33:33,Neutral,20
896,21:33:33,Neutral,20
897,21:33:33,Happy,46
898,21:33:33,Happy,44
899,21:33:33,Neutral,20
900,21:33:33,Neutral,20
901,21:33:33,Neutral,20
902,21:33:33,Neutral,20
903,21:33:33,Neutral,20
904,21:33:33,Neutral,20
905,21:33:33,Happy,57
906,21:33:33,Happy,56
907,21:33:33,Happy,57
908,21:33:33,Neutral,20
909,21:33:33,Neutral,20
910,21:33:34,Happy,56
911,21:33:34,Happy,46
912,21:33:34,Neutral,20
913,21:33:34,Neutral,20
914,21:33:34,Happy,48
915,21:33:34,Happy,58
916,21:33:34,Neutral,20
917,21:33:34,Neutral,20
918,21:33:34,Neutral,20
919,21:33:34,Happy,52
920,21:33:34,Happy,42
921,21:33:34,Neutral,20
922,21:33:34,Happy,58
923,21:33:34,Neutral,20
924,21:33:34,Neutral,20
925,21:33:34,Neutral,20
926,21:33:35,Happy,48
927,21:33:35,Happy,62
928,21:33:35,Neutral,20
929,21:33:35,Happy,49
930,21:33:35,Happy,44
931,21:33:35,Neutral,20
932,21:33:35,Neutral,20
933,21:33:35,Neutral,20
934,21:33:35,Neutral,20
935,21:33:35,Neutral,20
936,21:33:35,Neutral,20
937,21:33:35,Neutral,20
938,21:33:35,Happy,44
939,21:33:35,Neutral,20
940,21:33:35,Neutral,20
941,21:33:35,Neutral,20
942,21:33:36,Neutral,20
943,21:33:36,Happy,43
944,21:33:36,Happy,44
945,21:33:36,Happy,61
946,21:33:36,Neutral,20
947,21:33:36,Neutral,20
948,21:33:36,Happy,41
949,21:33:36,Happy,43
950,21:33:36,Neutral,20
951,21:33:36,Neutral,20
952,21:33:36,Happy,44
953,21:33:36,Neutral,20
954,21:33:36,Happy,41
955,21:33:36,Neutral,20
956,21:33:36,Happy,55
957,21:33:37,Neutral,20
958,21:33:37,Happy,64
